x,y,time,lon,lat,height,wnd100m,wnd_shear_exp,wnd_azimuth,roughness,influx_toa,influx_direct,influx_diffuse,albedo,solar_altitude,solar_azimuth,temperature,soil temperature,dewpoint temperature,runoff
5.25,52.5,2024-09-09 07:00:00,5.25,52.5,-0.23317045,1.8582585,0.20145303,5.960596,0.22774613,282.91556,3.8222222,33.386665,0.12852365,0.21313978015883603,1.7037340175687348,288.8689,291.19788,287.06134,1.0251999e-05
5.25,52.5,2024-09-09 08:00:00,5.25,52.5,-0.23317045,1.6671946,0.14509466,0.316127,0.2286211,480.60443,41.635555,72.10667,0.11738043,0.36739476391612796,1.9235474488317392,290.3908,291.19983,287.73438,9.775162e-06
5.25,52.5,2024-09-09 09:00:00,5.25,52.5,-0.23317045,2.6280828,0.103815444,1.3154618,0.22739398,652.01776,91.075554,117.973335,0.12458543,0.5088288550613608,2.1660005454188713,291.5125,291.20166,287.40536,9.775162e-06
5.25,52.5,2024-09-09 10:00:00,5.25,52.5,-0.23317045,3.4103217,0.09746542,1.785,0.230358,785.38666,250.82666,136.53334,0.12740374,0.6269741709981965,2.4424571129660855,292.6546,291.20166,287.7069,9.775162e-06
5.25,52.5,2024-09-09 11:00:00,5.25,52.5,-0.23317045,5.036335,0.106521666,2.0611625,0.22691879,871.6089,368.87112,137.68889,0.12093774,0.7089127940626082,2.7586422572203766,293.38245,291.2035,287.73593,9.775162e-06
5.25,52.5,2024-09-09 12:00:00,5.25,52.5,-0.23317045,5.464519,0.11556869,2.2242384,0.22435385,904.7822,372.37332,144.60445,0.11884457,0.7418984214474805,3.105284658564772,293.45767,291.20544,287.98633,9.775162e-06
5.25,52.5,2024-09-09 13:00:00,5.25,52.5,-0.23317045,5.888935,0.116297446,2.1886392,0.22318591,882.6311,318.09778,144.37334,0.11805182,0.7195373867888295,3.4551025070670245,293.32852,291.20728,288.11337,1.001358e-05
5.25,52.5,2024-09-09 14:00:00,5.25,52.5,-0.23317045,6.7293386,0.1187139,2.2819128,0.22464691,806.64886,270.04443,144.42667,0.1219439,0.6462188641716268,3.778593646676216,292.99554,291.2091,288.1325,1.04904175e-05
5.25,52.5,2024-09-09 15:00:00,5.25,52.5,-0.23317045,7.976798,0.13320449,2.446445,0.22871092,681.95557,163.87555,133.26222,0.118104585,0.5339698940484373,4.062651521712057,292.14572,291.21106,287.77927,1.04904175e-05
5.25,52.5,2024-09-09 16:00:00,5.25,52.5,-0.23317045,9.814106,0.14478983,2.5921807,0.22544768,517.0489,150.75555,86.13333,0.11579737,0.39599232810227236,4.310822401204336,291.34323,291.21094,287.50766,1.04904175e-05
5.25,52.5,2024-09-09 17:00:00,5.25,52.5,-0.23317045,11.263271,0.15424795,2.578981,0.2245403,323.12888,51.502224,47.964443,0.13726541,0.24325791470268132,4.533935481700686,290.27127,291.2129,287.06448,1.04904175e-05
5.25,52.5,2024-09-09 18:00:00,5.25,52.5,-0.23317045,11.609993,0.15820594,2.5049486,0.22404157,113.422226,16.604445,20.373333,0.12740384,0.08434149482860556,4.743890525306291,289.38904,291.21472,286.02808,9.775162e-06
5.25,52.5,2024-09-09 19:00:00,5.25,52.5,-0.23317045,10.665872,0.16794097,2.4620018,0.22340518,0.14222223,0.0,0.017777778,0.0,-0.0735517312334297,4.951797934706089,288.71652,291.21655,284.4496,9.775162e-06
5.25,52.5,2024-09-09 20:00:00,5.25,52.5,-0.23317045,10.139189,0.16915664,2.3963163,0.22289996,0.0,0.0,0.0,0.0,-0.22342992957313917,5.167951464862596,288.22012,291.2185,282.8631,1.001358e-05
5.25,52.5,2024-09-09 21:00:00,5.25,52.5,-0.23317045,9.221511,0.18104225,2.3219137,0.22256216,0.0,0.0,0.0,0.0,-0.3575135510760775,5.401817745389043,287.6117,291.21838,281.93286,1.001358e-05
5.25,52.5,2024-09-09 22:00:00,5.25,52.5,-0.23317045,8.9485235,0.20221627,2.1688228,0.2224374,0.0,0.0,0.0,0.0,-0.46660648400716376,5.6607959240159555,286.97992,291.2202,282.12366,9.775162e-06
5.25,52.5,2024-09-09 23:00:00,5.25,52.5,-0.23317045,8.016739,0.21087267,2.0584145,0.22231136,0.0,0.0,0.0,0.0,-0.5404395206862506,5.946861520594791,286.59967,291.22205,282.39966,1.001358e-05
5.25,52.5,2024-09-10 00:00:00,5.25,52.5,-0.23317045,6.7322574,0.23392124,1.8046881,0.22221668,0.0,0.0,0.0,0.0,-0.5698613209916892,6.252291741881234,286.50873,291.22388,282.8864,9.536743e-06
5.25,52.5,2024-09-10 01:00:00,5.25,52.5,-0.23317045,6.4518275,0.23035578,1.4285929,0.22217844,0.0,0.0,0.0,0.0,-0.5505704794902505,0.2766298340755683,286.2527,291.22583,283.47675,9.536743e-06
5.25,52.5,2024-09-10 02:00:00,5.25,52.5,-0.23317045,7.594724,0.20121856,1.3326207,0.2225756,0.0,0.0,0.0,0.0,-0.48545935653485345,0.567823273746042,286.401,291.2257,283.9417,9.536743e-06
5.25,52.5,2024-09-10 03:00:00,5.25,52.5,-0.23317045,7.2226205,0.1978636,1.3174907,0.22254118,0.0,0.0,0.0,0.0,-0.3830037133483593,0.832688639099707,286.38257,291.22754,284.03296,9.775162e-06
5.25,52.5,2024-09-10 04:00:00,5.25,52.5,-0.23317045,7.1635923,0.1966703,1.1705314,0.2224318,0.0,0.0,0.0,0.0,-0.2535085953383409,1.0714936010329643,286.6012,291.22937,284.19565,1.001358e-05
5.25,52.5,2024-09-10 05:00:00,5.25,52.5,-0.23317045,8.242915,0.20798096,1.0493505,0.22237653,0.0,0.0,0.0,0.0,-0.10649061502493684,1.2908635467858909,286.62988,291.2312,284.2253,1.001358e-05
5.25,52.5,2024-09-10 06:00:00,5.25,52.5,-0.23317045,9.15369,0.1885436,0.9735364,0.22234009,70.32889,7.2355556,11.857778,0.12662943,0.04998286619470424,1.5000055755916977,287.0548,291.23303,284.1629,1.001358e-05
5.25,52.5,2024-09-10 07:00:00,5.25,52.5,-0.23317045,9.450936,0.177111,0.85427314,0.22226919,277.33334,7.4311113,46.044445,0.11170213,0.20879839024871233,1.7090651253061269,287.94104,291.23486,284.25854,1.001358e-05
5.25,52.5,2024-09-10 08:00:00,5.25,52.5,-0.23317045,9.958956,0.15784112,0.6673209,0.22223455,475.16446,17.422222,85.68889,0.1251724,0.3628460550156394,1.9289372301462564,288.8959,291.23474,284.19202,9.775162e-06
5.25,52.5,2024-09-10 09:00:00,5.25,52.5,-0.23317045,13.00713,0.14369366,0.7539918,0.22230789,646.54224,20.551111,141.90222,0.12376887,0.5038892032325141,2.17132132697116,289.3462,291.2367,284.59573,9.775162e-06
5.25,52.5,2024-09-10 10:00:00,5.25,52.5,-0.23317045,12.805297,0.14572142,0.8204309,0.22885528,779.80444,109.36889,184.72888,0.113401435,0.6214860468102764,2.447378575004409,290.1049,291.16418,284.76166,9.775162e-06
5.25,52.5,2024-09-10 11:00:00,5.25,52.5,-0.23317045,13.972737,0.14780107,0.8075557,0.22728238,865.81335,94.80889,184.46222,0.12852505,0.7028163034143414,2.7625652244972785,290.11432,291.16602,284.98682,1.001358e-05
5.25,52.5,2024-09-10 12:00:00,5.25,52.5,-0.23317045,13.047858,0.15476798,0.7698985,0.22604735,898.7022,2.4177778,109.83111,0.11197339,0.7353163378953153,3.1075362006204434,289.1404,291.16785,285.48547,1.001358e-05
5.25,52.5,2024-09-10 13:00:00,5.25,52.5,-0.23317045,13.262966,0.18512933,0.81078005,0.23318201,876.19556,2.0622222,76.05334,0.12562585,0.7127515146655099,3.4554321895699043,288.80322,291.16772,286.35138,1.04904175e-05
5.25,52.5,2024-09-10 14:00:00,5.25,52.5,-0.23317045,13.377116,0.18098563,0.8615969,0.25077787,799.8578,3.3777778,85.617775,0.11406312,0.639498884567666,3.777365485989125,288.98416,291.16956,287.01013,1.1920929e-05
5.25,52.5,2024-09-10 15:00:00,5.25,52.5,-0.23317045,13.473224,0.17392987,0.9345713,0.25103918,674.7378,1.4044445,56.97778,0.09683313,0.5274441215764791,4.060465898266095,288.64948,291.1714,287.27814,1.4305115e-05
5.25,52.5,2024-09-10 16:00:00,5.25,52.5,-0.23317045,12.071294,0.17919166,1.0209951,0.25099978,509.44,2.9155555,46.613335,0.12311558,0.38965944902558197,4.308160378144801,288.28955,291.17126,287.0631,1.5258789e-05
5.25,52.5,2024-09-10 17:00:00,5.25,52.5,-0.23317045,11.516786,0.17833103,1.0888749,0.2509633,315.2,0.0,17.333334,0.111794874,0.23704929768739386,4.531093343725106,288.02185,291.1731,287.11234,1.7642975e-05
5.25,52.5,2024-09-10 18:00:00,5.25,52.5,-0.23317045,9.833959,0.19017687,1.2050257,0.25090656,105.244446,0.0,4.48,0.12698413,0.0781654803116299,4.741045851385783,287.88797,291.17493,286.49908,1.66893e-05
5.25,52.5,2024-09-10 19:00:00,5.25,52.5,-0.23317045,10.07943,0.1904909,1.2211177,0.25089926,0.0,0.0,0.0,0.0,-0.07978762743528876,4.949086285218552,287.8717,291.1748,286.72205,1.5258789e-05
5.25,52.5,2024-09-10 20:00:00,5.25,52.5,-0.23317045,9.868805,0.18358923,1.1603198,0.2508648,0.0,0.0,0.0,0.0,-0.22980500182868457,5.165529669997459,287.28827,291.1765,286.11273,1.7642975e-05
5.25,52.5,2024-09-10 21:00:00,5.25,52.5,-0.23317045,8.532808,0.19020884,1.1361518,0.25086346,0.0,0.0,0.0,0.0,-0.36407562511719654,5.3999165965300815,286.76056,291.17847,285.66028,1.9073486e-05
5.25,52.5,2024-09-10 22:00:00,5.25,52.5,-0.23317045,6.8051257,0.15941396,1.8042277,0.25088543,0.0,0.0,0.0,0.0,-0.4733419108146826,5.659747997771686,286.10065,291.18018,285.0916,2.2888184e-05
5.25,52.5,2024-09-10 23:00:00,5.25,52.5,-0.23317045,6.773674,0.17392313,2.2982135,0.25080767,0.0,0.0,0.0,0.0,-0.5472385793352974,5.94704932913973,285.08698,291.18005,283.63617,2.7656555e-05
5.25,52.5,2024-09-11 00:00:00,5.25,52.5,-0.23317045,4.5571046,0.21377054,2.3871326,0.25078154,0.0,0.0,0.0,0.0,-0.5765164121821272,6.253965222231492,284.47766,291.18176,282.8567,2.002716e-05
5.25,52.5,2024-09-11 01:00:00,5.25,52.5,-0.23317045,2.9947302,0.22336942,1.6967465,0.2506637,0.0,0.0,0.0,0.0,-0.556849400726308,0.2797082792795521,284.12708,291.1836,282.674,1.7642975e-05
5.25,52.5,2024-09-11 02:00:00,5.25,52.5,-0.23317045,4.9143605,0.21772921,1.3817742,0.25045392,0.0,0.0,0.0,0.0,-0.49121543692754055,0.5719315209768355,283.91138,291.18347,282.78726,1.1920929e-05
5.25,52.5,2024-09-11 03:00:00,5.25,52.5,-0.23317045,7.0646977,0.23002313,1.4869623,0.25076765,0.0,0.0,0.0,0.0,-0.3882239140086968,0.8374002473732819,283.97412,291.18518,282.66525,1.001358e-05
5.25,52.5,2024-09-11 04:00:00,5.25,52.5,-0.23317045,7.590119,0.22161117,1.6035025,0.25045308,0.0,0.0,0.0,0.0,-0.25828254942186074,1.0765079056681222,283.93665,291.18506,282.18637,1.001358e-05
5.25,52.5,2024-09-11 05:00:00,5.25,52.5,-0.23317045,7.8816104,0.22666292,1.6030847,0.24984153,0.0,0.0,0.0,0.0,-0.11096023889330645,1.296028182763589,283.72217,291.1869,281.71307,1.0967255e-05
5.25,52.5,2024-09-11 06:00:00,5.25,52.5,-0.23317045,8.200813,0.21965072,1.6369476,0.24688116,65.706665,6.24,13.048889,0.12718894,0.04565475575164577,1.5052668934211801,284.0171,291.18665,281.88208,1.001358e-05
5.25,52.5,2024-09-11 07:00:00,5.25,52.5,-0.23317045,8.399061,0.17669377,1.5690032,0.24191622,271.7511,52.533333,63.502224,0.12762372,0.20443907464879013,1.7144095671182837,284.65628,291.18848,281.59833,1.0967255e-05
5.25,52.5,2024-09-11 08:00:00,5.25,52.5,-0.23317045,9.520756,0.14798576,1.5115633,0.24378844,469.65332,128.92444,87.431114,0.12547247,0.3582746541342623,1.9343319463099637,285.27722,291.1903,281.55713,1.1920929e-05
5.25,52.5,2024-09-11 09:00:00,5.25,52.5,-0.23317045,10.279926,0.13742624,1.5498167,0.23688899,641.0311,125.45778,130.04445,0.12266908,0.4989228340585064,2.176636877252516,285.2482,291.1902,280.7804,1.0967255e-05
5.25,52.5,2024-09-11 10:00:00,5.25,52.5,-0.23317045,10.7808,0.13917236,1.5492159,0.23994301,774.1511,232.0,151.07556,0.11968628,0.6159692542233843,2.452284362127571,285.536,291.14496,279.34546,1.0967255e-05
5.25,52.5,2024-09-11 11:00:00,5.25,52.5,-0.23317045,10.62405,0.132928,1.5768458,0.22770126,859.98224,280.55112,179.11111,0.1237237,0.6966920958219952,2.766467876747918,285.9878,291.14673,279.1316,1.04904175e-05
5.25,52.5,2024-09-11 12:00:00,5.25,52.5,-0.23317045,9.482767,0.1234895,1.6350552,0.24123712,892.5867,320.12445,194.22223,0.11800083,0.728708906236141,3.1097756035842985,285.68683,291.14655,279.39624,1.1444092e-05
5.25,52.5,2024-09-11 13:00:00,5.25,52.5,-0.23317045,8.433598,0.123731345,1.6504456,0.23124641,869.7244,205.10222,205.44,0.12882692,0.705941058762162,3.4557656467949016,285.14526,291.14832,280.6156,1.0967255e-05
5.25,52.5,2024-09-11 14:00:00,5.25,52.5,-0.23317045,7.4218073,0.11882229,1.6942958,0.22767666,792.96,189.13777,167.71556,0.12803268,0.6327531007298174,3.7761511114552877,285.21823,291.1501,280.83527,9.536743e-06
5.25,52.5,2024-09-11 15:00:00,5.25,52.5,-0.23317045,7.523764,0.12594518,1.7747661,0.2288594,667.48444,183.91112,148.8,0.11920919,0.5208913448777577,4.058294344280837,285.2609,291.14984,281.15558,9.536743e-06
5.25,52.5,2024-09-11 16:00:00,5.25,52.5,-0.23317045,6.442068,0.13185216,1.7655144,0.22556551,501.79556,143.57333,108.62222,0.12526435,0.3832995320334325,4.305507435101351,284.76172,291.14966,280.98563,1.001358e-05
5.25,52.5,2024-09-11 17:00:00,5.25,52.5,-0.23317045,5.4182625,0.1675967,1.593091,0.2243701,307.23557,34.18667,64.26667,0.1357891,0.23081461368777967,4.528253981878817,284.49622,291.15143,280.24683,9.536743e-06
5.25,52.5,2024-09-11 18:00:00,5.25,52.5,-0.23317045,5.87893,0.21300475,1.3442751,0.22681507,97.208885,8.408889,20.213333,0.13043478,0.07196477113825855,4.7381980098803,283.40088,291.15125,280.1931,9.536743e-06
5.25,52.5,2024-09-11 19:00:00,5.25,52.5,-0.23317045,6.1033783,0.22912243,1.5924785,0.22655179,0.0,0.0,0.0,0.0,-0.08604703034094316,4.946366491989157,283.11896,291.15295,280.40698,1.001358e-05
5.25,52.5,2024-09-11 20:00:00,5.25,52.5,-0.23317045,5.4674993,0.23125322,1.4893764,0.22650476,0.0,0.0,0.0,0.0,-0.23620302878868785,5.1630963979189275,282.93707,291.1548,280.48648,1.001358e-05
5.25,52.5,2024-09-11 21:00:00,5.25,52.5,-0.23317045,5.0855374,0.25511837,1.2212816,0.2264051,0.0,0.0,0.0,0.0,-0.37066093410964523,5.398003811013333,282.82953,291.1546,280.4814,9.536743e-06
5.25,52.5,2024-09-11 22:00:00,5.25,52.5,-0.23317045,4.536209,0.2686714,0.8543665,0.22753373,0.0,0.0,0.0,0.0,-0.48010130030261533,5.658694075936534,282.11646,291.1543,280.85513,9.536743e-06
5.25,52.5,2024-09-11 23:00:00,5.25,52.5,-0.23317045,4.1291165,0.29826364,0.9768799,0.22778781,0.0,0.0,0.0,0.0,-0.5540614550824752,5.947244578236229,281.71094,291.156,280.48108,1.0967255e-05
5.25,52.5,2024-09-12 00:00:00,5.25,52.5,-0.23317045,4.814275,0.29331547,1.04562,0.22823304,0.0,0.0,0.0,0.0,-0.5831926451389763,6.255664332090904,281.71753,291.15582,280.51755,9.536743e-06
5.25,52.5,2024-09-12 01:00:00,5.25,52.5,-0.23317045,4.8248887,0.29382214,1.06321,0.2285418,0.0,0.0,0.0,0.0,-0.5631442916166278,0.2828264981384618,281.43213,291.15558,280.26352,9.536743e-06
5.25,52.5,2024-09-12 02:00:00,5.25,52.5,-0.23317045,4.4442067,0.3179933,1.2177203,0.22901617,0.0,0.0,0.0,0.0,-0.49698217870573463,0.5760837001441258,281.3463,291.1573,280.19763,9.536743e-06
5.25,52.5,2024-09-12 03:00:00,5.25,52.5,-0.23317045,4.391325,0.33984032,1.4101211,0.22962604,0.0,0.0,0.0,0.0,-0.39345166198690035,0.8421519837953328,281.37256,291.15704,280.2002,1.0967255e-05
5.25,52.5,2024-09-12 04:00:00,5.25,52.5,-0.23317045,4.0483665,0.341834,1.4223285,0.23011571,0.0,0.0,0.0,0.0,-0.2630637737282362,1.0815553254285197,281.38586,291.1568,280.2022,9.536743e-06
5.25,52.5,2024-09-12 05:00:00,5.25,52.5,-0.23317045,3.6684616,0.3103405,1.2960613,0.23052146,0.0,0.0,0.0,0.0,-0.1154391949083822,1.3012185395555058,280.4956,291.15662,279.4519,1.001358e-05
5.25,52.5,2024-09-12 06:00:00,5.25,52.5,-0.23317045,4.307622,0.29291376,1.3317534,0.23073067,61.226665,2.4355555,13.191112,0.1331058,0.04131366478236165,1.510546810575491,282.0481,291.15637,280.44965,1.0967255e-05
5.25,52.5,2024-09-12 07:00:00,5.25,52.5,-0.23317045,4.193402,0.2246697,1.6079602,0.23103064,266.09778,58.133335,59.377777,0.13055976,0.20006223959252722,1.7197652553836393,283.30823,291.15802,281.3758,1.5735626e-05
5.25,52.5,2024-09-12 08:00:00,5.25,52.5,-0.23317045,3.0719001,0.11477732,1.7494725,0.23158856,464.0711,88.78222,104.26667,0.1307671,0.3536810379359603,1.9397293964536098,284.48322,291.1579,281.3413,1.001358e-05
5.25,52.5,2024-09-12 09:00:00,5.25,52.5,-0.23317045,3.5365222,0.09813685,1.5966611,0.22911422,635.4489,220.12445,133.01334,0.1207209,0.49393040334110766,2.181944919012427,285.27563,291.1576,281.51398,1.04904175e-05
5.25,52.5,2024-09-12 10:00:00,5.25,52.5,-0.23317045,4.1736827,0.09831792,1.6389742,0.23632117,768.4622,220.0,193.38667,0.12265084,0.6104247270875244,2.4571722495473898,286.1129,291.01862,281.3317,1.04904175e-05
5.25,52.5,2024-09-12 11:00:00,5.25,52.5,-0.23317045,4.9040403,0.11337131,1.688194,0.23895471,854.08,272.12445,197.65334,0.11625355,0.6905414291755225,2.7703482016837695,286.05017,291.02026,281.027,1.001358e-05
5.25,52.5,2024-09-12 12:00:00,5.25,52.5,-0.23317045,4.4461117,0.11189232,1.7120576,0.23455793,886.4,291.23557,205.06667,0.116703086,0.7220776904963867,3.112001072690711,286.1702,291.02002,280.89786,1.001358e-05
5.25,52.5,2024-09-12 13:00:00,5.25,52.5,-0.23317045,3.9568279,0.097197235,1.8213755,0.22833374,863.18225,217.15555,201.6,0.1257058,0.6991078521208509,3.4561012673983544,286.64478,291.01978,280.98596,1.001358e-05
5.25,52.5,2024-09-12 14:00:00,5.25,52.5,-0.23317045,4.734959,0.103231914,1.8120155,0.22575219,786.0267,178.59555,169.72444,0.12433012,0.6259835512929456,3.7749492352556766,286.7574,291.01947,281.28625,9.536743e-06
5.25,52.5,2024-09-12 15:00:00,5.25,52.5,-0.23317045,5.3423553,0.10779574,2.0904279,0.22471023,660.12445,92.39111,141.04889,0.13334857,0.5143137179818819,4.056135964437613,286.90894,291.01917,281.37488,9.536743e-06
5.25,52.5,2024-09-12 16:00:00,5.25,52.5,-0.23317045,5.274117,0.1232869,2.411456,0.22367027,494.11557,83.14667,108.08889,0.12233894,0.37691477870759926,4.302862969492392,287.36438,291.01892,280.729,9.536743e-06
5.25,52.5,2024-09-12 17:00:00,5.25,52.5,-0.23317045,5.139896,0.18846898,2.675923,0.22333337,299.2,30.791111,66.32889,0.13252792,0.2245560809140852,4.525416938607744,286.85864,291.01862,280.6825,9.536743e-06
5.25,52.5,2024-09-12 18:00:00,5.25,52.5,-0.23317045,4.736789,0.30158442,2.8514252,0.22318576,89.49333,7.342222,20.391111,0.1326923,0.06574159188476922,4.735346560052943,284.659,291.0183,281.036,9.536743e-06
5.25,52.5,2024-09-12 19:00:00,5.25,52.5,-0.23317045,4.4918733,0.30184206,3.0165231,0.22315457,0.0,0.0,0.0,0.0,-0.09232771660495524,4.943638025816881,283.70642,291.01813,280.93286,9.536743e-06
5.25,52.5,2024-09-12 20:00:00,5.25,52.5,-0.23317045,3.9363234,0.18278748,3.2422936,0.2231679,0.0,0.0,0.0,0.0,-0.24262180680165524,5.16065094113166,283.28406,291.01782,280.75232,9.536743e-06
5.25,52.5,2024-09-12 21:00:00,5.25,52.5,-0.23317045,3.0427604,0.21934204,3.371134,0.22501773,0.0,0.0,0.0,0.0,-0.3772673330738877,5.396078441886797,282.37,291.01752,280.32526,1.001358e-05
5.25,52.5,2024-09-12 22:00:00,5.25,52.5,-0.23317045,1.6748923,0.26290005,3.1648717,0.2320536,0.0,0.0,0.0,0.0,-0.48688262498003865,5.657632987959057,281.406,291.01904,280.47034,9.536743e-06
5.25,52.5,2024-09-12 23:00:00,5.25,52.5,-0.23317045,3.5970263,0.30196092,2.6594794,0.2324672,0.0,0.0,0.0,0.0,-0.5609062931987338,5.947446001368095,281.2694,291.01874,280.39136,9.536743e-06
5.25,52.5,2024-09-13 00:00:00,5.25,52.5,-0.23317045,4.138217,0.3198833,2.9332955,0.23290521,0.0,0.0,0.0,0.0,-0.5898883604534508,6.257387830894607,281.41577,291.01837,280.5575,9.536743e-06
5.25,52.5,2024-09-13 01:00:00,5.25,52.5,-0.23317045,4.824352,0.316078,2.973698,0.23356281,0.0,0.0,0.0,0.0,-0.5694536977414798,0.2859832091262964,281.12268,291.01807,280.37085,1.001358e-05
5.25,52.5,2024-09-13 02:00:00,5.25,52.5,-0.23317045,6.0421033,0.27850667,3.118425,0.23436624,0.0,0.0,0.0,0.0,-0.5027583633568212,0.5802783437574374,281.15845,291.0177,280.2704,9.536743e-06
5.25,52.5,2024-09-13 03:00:00,5.25,52.5,-0.23317045,6.371177,0.28744534,3.3100216,0.23459624,0.0,0.0,0.0,0.0,-0.3986859977288396,0.8469421720540476,281.3717,291.0174,280.21204,9.536743e-06
5.25,52.5,2024-09-13 04:00:00,5.25,52.5,-0.23317045,5.9993615,0.30575705,3.3708043,0.23465902,0.0,0.0,0.0,0.0,-0.26785154816987433,1.0866340388267983,281.37402,291.01508,280.05383,9.536743e-06
5.25,52.5,2024-09-13 05:00:00,5.25,52.5,-0.23317045,6.0346394,0.30910465,3.2487192,0.23466462,0.0,0.0,0.0,0.0,-0.11992694622143225,1.306432702445104,282.09827,291.01666,280.49695,9.536743e-06
5.25,52.5,2024-09-13 06:00:00,5.25,52.5,-0.23317045,6.4846883,0.27117142,3.2378068,0.23398009,56.924446,7.5733333,10.328889,0.13505462,0.03696002244939324,1.5158433308776686,282.8849,291.01636,281.19427,1.0728836e-05
5.25,52.5,2024-09-13 07:00:00,5.25,52.5,-0.23317045,6.8640637,0.20528245,3.2576334,0.23294097,260.44446,48.0,42.844444,0.13209394,0.1956682934895832,1.7251300986812799,285.1266,291.01605,283.0746,1.335144e-05
5.25,52.5,2024-09-13 08:00:00,5.25,52.5,-0.23317045,6.7589,0.1559813,3.2447622,0.22969736,458.4889,130.61333,79.80444,0.1268165,0.3490656925083753,1.9451273846829609,286.60956,291.0157,283.95215,1.0251999e-05
5.25,52.5,2024-09-13 09:00:00,5.25,52.5,-0.23317045,7.3347406,0.12896577,3.2203383,0.22573449,629.8311,208.81778,111.09333,0.11892192,0.48891258237027574,2.1872431919654622,287.72717,291.01337,284.55945,9.775162e-06
5.25,52.5,2024-09-13 10:00:00,5.25,52.5,-0.23317045,7.30744,0.11791853,3.1644742,0.22595331,762.7378,296.97778,122.47111,0.122700684,0.6048534174372935,2.462040042702763,288.21463,290.97186,281.68195,9.775162e-06
5.25,52.5,2024-09-13 11:00:00,5.25,52.5,-0.23317045,7.2920303,0.1141049,3.0105796,0.22357553,848.1067,392.19556,121.95556,0.11873725,0.6843655775135463,2.774204224126658,288.51065,290.9715,281.07306,9.536743e-06
5.25,52.5,2024-09-13 12:00:00,5.25,52.5,-0.23317045,7.6806316,0.11584232,2.9363189,0.22252175,880.1067,322.36444,136.33778,0.11735524,0.7154242659519917,3.1142108452432855,288.28253,290.96912,280.13898,9.536743e-06
5.25,52.5,2024-09-13 13:00:00,5.25,52.5,-0.23317045,7.799155,0.11869903,2.9361417,0.2221038,856.5689,322.04443,153.92,0.11743174,0.6922537349011116,3.4564374572905554,288.42307,290.96875,280.47183,9.536743e-06
5.25,52.5,2024-09-13 14:00:00,5.25,52.5,-0.23317045,7.9596143,0.12298179,2.93654,0.22198215,779.0222,319.80444,147.00444,0.116383575,0.6191922811423276,3.7737585677156527,288.70682,290.97028,280.5005,9.536743e-06
5.25,52.5,2024-09-13 15:00:00,5.25,52.5,-0.23317045,8.022025,0.12629661,2.961141,0.22193463,652.76447,250.57777,115.12889,0.114967674,0.5077134030991909,4.053989848175663,288.56235,290.96796,280.588,9.536743e-06
5.25,52.5,2024-09-13 16:00:00,5.25,52.5,-0.23317045,7.811988,0.1382832,2.9572055,0.2219109,486.36444,198.02667,83.94666,0.12250173,0.37050740129588194,4.300226358962448,288.00766,290.96753,280.3623,9.536743e-06
5.25,52.5,2024-09-13 17:00:00,5.25,52.5,-0.23317045,7.1367893,0.19704613,2.9721575,0.2218617,291.12888,81.54667,55.76889,0.1294666,0.2182759300304284,4.522581737218707,287.24622,290.9671,280.0192,9.536743e-06
5.25,52.5,2024-09-13 18:00:00,5.25,52.5,-0.23317045,6.776846,0.25869852,2.9826748,0.22184053,82.026665,14.0622225,16.746666,0.13329487,0.05949818059142194,4.732491044033371,285.84656,290.96667,280.16113,9.536743e-06
5.25,52.5,2024-09-13 19:00:00,5.25,52.5,-0.23317045,6.756413,0.29570535,2.973224,0.22182816,0.0,0.0,0.0,0.0,-0.09862744890643765,4.94090034135769,284.48657,290.96436,280.03998,9.536743e-06
5.25,52.5,2024-09-13 20:00:00,5.25,52.5,-0.23317045,6.3521223,0.31043774,2.9645967,0.22182426,0.0,0.0,0.0,0.0,-0.24905911812714557,5.158192574239424,283.87463,290.96588,280.04047,9.536743e-06
5.25,52.5,2024-09-13 21:00:00,5.25,52.5,-0.23317045,5.826532,0.33447376,2.9945865,0.22181122,0.0,0.0,0.0,0.0,-0.3838926636393747,5.394139518524052,283.11267,290.96545,279.85913,9.536743e-06
5.25,52.5,2024-09-13 22:00:00,5.25,52.5,-0.23317045,5.966529,0.31895143,2.94194,0.22181192,0.0,0.0,0.0,0.0,-0.4936838464634608,5.656563530597295,282.17017,290.9649,279.28702,9.536743e-06
5.25,52.5,2024-09-13 23:00:00,5.25,52.5,-0.23317045,5.3725486,0.32401735,2.8849792,0.22179899,0.0,0.0,0.0,0.0,-0.567771233069685,5.947652291764543,282.36218,290.96252,279.38925,9.536743e-06
5.25,52.5,2024-09-14 00:00:00,5.25,52.5,-0.23317045,5.0169215,0.34668452,2.8196921,0.22179562,0.0,0.0,0.0,0.0,-0.5966018994620067,6.259134435687939,282.07678,290.96204,279.43835,9.536743e-06
5.25,52.5,2024-09-14 01:00:00,5.25,52.5,-0.23317045,4.759184,0.29126707,2.81646,0.2218906,0.0,0.0,0.0,0.0,-0.5757761720436623,0.2891770890600948,281.4524,290.9616,279.29138,9.536743e-06
5.25,52.5,2024-09-14 02:00:00,5.25,52.5,-0.23317045,4.4464054,0.19007139,2.7461128,0.22203118,0.0,0.0,0.0,0.0,-0.5085427850142136,0.5845139453565684,281.1172,290.96112,279.09186,9.536743e-06
