ASSETID;JAAR;DATUM_TIJD;BELASTING
SS MONNICKENDAM 10-1i;2032;2023-08-22 01:30;6128,062749
SS MONNICKENDAM 10-1i;2032;2023-08-22 01:45;6146,268185
SS MONNICKENDAM 10-1i;2032;2023-08-22 02:00;6095,09231
SS MONNICKENDAM 10-1i;2032;2023-08-22 02:15;6123,58533
SS MONNICKENDAM 10-1i;2032;2023-08-22 02:30;6117,376362
SS MONNICKENDAM 10-1i;2032;2023-08-22 02:45;6095,454322
SS MONNICKENDAM 10-1i;2032;2023-08-22 03:00;6234,77264
SS MONNICKENDAM 10-1i;2032;2023-08-22 03:15;6323,226311
SS MONNICKENDAM 10-1i;2032;2023-08-22 03:30;6420,331054
SS MONNICKENDAM 10-1i;2032;2023-08-22 03:45;6501,656724
SS MONNICKENDAM 10-1i;2032;2023-08-22 04:00;6802,25847
SS MONNICKENDAM 10-1i;2032;2023-08-22 04:15;6802,892285
SS MONNICKENDAM 10-1i;2032;2023-08-22 04:30;6838,915046
SS MONNICKENDAM 10-1i;2032;2023-08-22 04:45;6529,461873
SS MONNICKENDAM 10-1i;2032;2023-08-22 05:00;6847,509772
SS MONNICKENDAM 10-1i;2032;2023-08-22 05:15;6604,985047
SS MONNICKENDAM 10-1i;2032;2023-08-22 05:30;6356,068689
SS MONNICKENDAM 10-1i;2032;2023-08-22 05:45;6022,148611
SS MONNICKENDAM 10-1i;2032;2023-08-22 06:00;5707,572526
SS MONNICKENDAM 10-1i;2032;2023-08-22 06:15;6006,758155
SS MONNICKENDAM 10-1i;2032;2023-08-22 06:30;5162,452113
SS MONNICKENDAM 10-1i;2032;2023-08-22 06:45;4853,67824
SS MONNICKENDAM 10-1i;2032;2023-08-22 07:00;4534,212011
SS MONNICKENDAM 10-1i;2032;2023-08-22 07:15;3979,598218
SS MONNICKENDAM 10-1i;2032;2023-08-22 07:30;3569,196209
SS MONNICKENDAM 10-1i;2032;2023-08-22 07:45;3869,065917
SS MONNICKENDAM 10-1i;2032;2023-08-22 08:00;3750,222781
SS MONNICKENDAM 10-1i;2032;2023-08-22 08:15;3819,419588
SS MONNICKENDAM 10-1i;2032;2023-08-22 08:30;3851,699815
SS MONNICKENDAM 10-1i;2032;2023-08-22 08:45;3459,226844
SS MONNICKENDAM 10-1i;2032;2023-08-22 09:00;2888,134871
SS MONNICKENDAM 10-1i;2032;2023-08-22 09:15;-248,0746232
SS MONNICKENDAM 10-1i;2032;2023-08-22 09:30;1670,489358
SS MONNICKENDAM 10-1i;2032;2023-08-22 09:45;1607,537743
SS MONNICKENDAM 10-1i;2032;2023-08-22 10:00;1312,103881
SS MONNICKENDAM 10-1i;2032;2023-08-22 10:15;1046,599168
SS MONNICKENDAM 10-1i;2032;2023-08-22 10:30;970,7673173
SS MONNICKENDAM 10-1i;2032;2023-08-22 10:45;-1460,49625
SS MONNICKENDAM 10-1i;2032;2023-08-22 11:00;-1336,91056
SS MONNICKENDAM 10-1i;2032;2023-08-22 11:15;-1375,485938
SS MONNICKENDAM 10-1i;2032;2023-08-22 11:30;-2011,318759
SS MONNICKENDAM 10-1i;2032;2023-08-22 11:45;-1652,620019
SS MONNICKENDAM 10-1i;2032;2023-08-22 12:00;-2185,732075
SS MONNICKENDAM 10-1i;2032;2023-08-22 12:15;-1638,102066
SS MONNICKENDAM 10-1i;2032;2023-08-22 12:30;-1305,63955
SS MONNICKENDAM 10-1i;2032;2023-08-22 12:45;-1538,601876
SS MONNICKENDAM 10-1i;2032;2023-08-22 13:00;-1399,102778
SS MONNICKENDAM 10-1i;2032;2023-08-22 13:15;-1685,245154
SS MONNICKENDAM 10-1i;2032;2023-08-22 13:30;-1839,6548
SS MONNICKENDAM 10-1i;2032;2023-08-22 13:45;-2205,359525
SS MONNICKENDAM 10-1i;2032;2023-08-22 14:00;-2392,848582
SS MONNICKENDAM 10-1i;2032;2023-08-22 14:15;-1949,852937
SS MONNICKENDAM 10-1i;2032;2023-08-22 14:30;-1719,453104
SS MONNICKENDAM 10-1i;2032;2023-08-22 14:45;-1198,618483
SS MONNICKENDAM 10-1i;2032;2023-08-22 15:00;-917,1026625
SS MONNICKENDAM 10-1i;2032;2023-08-22 15:15;1982,067833
SS MONNICKENDAM 10-1i;2032;2023-08-22 15:30;2775,71157
SS MONNICKENDAM 10-1i;2032;2023-08-22 15:45;3661,988721
SS MONNICKENDAM 10-1i;2032;2023-08-22 16:00;4292,723562
SS MONNICKENDAM 10-1i;2032;2023-08-22 16:15;4913,402489
SS MONNICKENDAM 10-1i;2032;2023-08-22 16:30;5783,665454
SS MONNICKENDAM 10-1i;2032;2023-08-22 16:45;6884,841232
SS MONNICKENDAM 10-1i;2032;2023-08-22 17:00;7332,588821
SS MONNICKENDAM 10-1i;2032;2023-08-22 17:15;7540,409662
SS MONNICKENDAM 10-1i;2032;2023-08-22 17:30;8054,612246
SS MONNICKENDAM 10-1i;2032;2023-08-22 17:45;8612,23485
SS MONNICKENDAM 10-1i;2032;2023-08-22 18:00;8839,680636
SS MONNICKENDAM 10-1i;2032;2023-08-22 18:15;9177,165245
SS MONNICKENDAM 10-1i;2032;2023-08-22 18:30;9707,589653
SS MONNICKENDAM 10-1i;2032;2023-08-22 18:45;9832,938902
SS MONNICKENDAM 10-1i;2032;2023-08-22 19:00;9996,537178
SS MONNICKENDAM 10-1i;2032;2023-08-22 19:15;10003,52518
SS MONNICKENDAM 10-1i;2032;2023-08-22 19:30;9909,175975
SS MONNICKENDAM 10-1i;2032;2023-08-22 19:45;9655,456381
SS MONNICKENDAM 10-1i;2032;2023-08-22 20:00;9546,794205
SS MONNICKENDAM 10-1i;2032;2023-08-22 20:15;9304,246156
SS MONNICKENDAM 10-1i;2032;2023-08-22 20:30;9057,152883
SS MONNICKENDAM 10-1i;2032;2023-08-22 20:45;8979,696204
SS MONNICKENDAM 10-1i;2032;2023-08-22 21:00;8693,416923
SS MONNICKENDAM 10-1i;2032;2023-08-22 21:15;8510,1248
SS MONNICKENDAM 10-1i;2032;2023-08-22 21:30;8324,21784
SS MONNICKENDAM 10-1i;2032;2023-08-22 21:45;8073,655092
SS MONNICKENDAM 10-1i;2032;2023-08-22 22:00;7999,10589
SS MONNICKENDAM 10-1i;2032;2023-08-22 22:15;7849,491472
SS MONNICKENDAM 10-1i;2032;2023-08-22 22:30;7707,391075
SS MONNICKENDAM 10-1i;2032;2023-08-22 22:45;7564,525056
SS MONNICKENDAM 10-1i;2032;2023-08-22 23:00;7364,511428
SS MONNICKENDAM 10-1i;2032;2023-08-22 23:15;7092,729159
SS MONNICKENDAM 10-1i;2032;2023-08-22 23:30;6873,056108
SS MONNICKENDAM 10-1i;2032;2023-08-22 23:45;6694,150658
SS MONNICKENDAM 10-1i;2032;2023-08-23 00:00;6675,867935
SS MONNICKENDAM 10-1i;2032;2023-08-23 00:15;6556,867602
SS MONNICKENDAM 10-1i;2032;2023-08-23 00:30;6547,733101
SS MONNICKENDAM 10-1i;2032;2023-08-23 00:45;6580,419114
SS MONNICKENDAM 10-1i;2032;2023-08-23 01:00;6660,09413
SS MONNICKENDAM 10-1i;2032;2023-08-23 01:15;6563,360732
SS MONNICKENDAM 10-1i;2032;2023-08-23 01:30;6483,937451
SS MONNICKENDAM 10-1i;2032;2023-08-23 01:45;6426,176817
SS MONNICKENDAM 10-1i;2032;2023-08-23 02:00;6344,141532
SS MONNICKENDAM 10-1i;2032;2023-08-23 02:15;6263,571884
SS MONNICKENDAM 10-1i;2032;2023-08-23 02:30;6263,784699
SS MONNICKENDAM 10-1i;2032;2023-08-23 02:45;6304,666871
SS MONNICKENDAM 10-1i;2032;2023-08-23 03:00;6328,662827
SS MONNICKENDAM 10-1i;2032;2023-08-23 03:15;6365,946399
SS MONNICKENDAM 10-1i;2032;2023-08-23 03:30;6393,73709
SS MONNICKENDAM 10-1i;2032;2023-08-23 03:45;6464,581395
SS MONNICKENDAM 10-1i;2032;2023-08-23 04:00;6654,117923
SS MONNICKENDAM 10-1i;2032;2023-08-23 04:15;6770,001448
SS MONNICKENDAM 10-1i;2032;2023-08-23 04:30;6921,436003
SS MONNICKENDAM 10-1i;2032;2023-08-23 04:45;6707,794284
SS MONNICKENDAM 10-1i;2032;2023-08-23 05:00;7000,825264
SS MONNICKENDAM 10-1i;2032;2023-08-23 05:15;7056,349712
SS MONNICKENDAM 10-1i;2032;2023-08-23 05:30;7065,215013
SS MONNICKENDAM 10-1i;2032;2023-08-23 05:45;6706,793472
SS MONNICKENDAM 10-1i;2032;2023-08-23 06:00;6369,404585
SS MONNICKENDAM 10-1i;2032;2023-08-23 06:15;6208,941222
SS MONNICKENDAM 10-1i;2032;2023-08-23 06:30;6008,671988
SS MONNICKENDAM 10-1i;2032;2023-08-23 06:45;5702,906334
SS MONNICKENDAM 10-1i;2032;2023-08-23 07:00;5413,922501
SS MONNICKENDAM 10-1i;2032;2023-08-23 07:15;4052,638669
SS MONNICKENDAM 10-1i;2032;2023-08-23 07:30;3166,75513
SS MONNICKENDAM 10-1i;2032;2023-08-23 07:45;2647,433814
SS MONNICKENDAM 10-1i;2032;2023-08-23 08:00;2269,628094
SS MONNICKENDAM 10-1i;2032;2023-08-23 08:15;1849,817563
SS MONNICKENDAM 10-1i;2032;2023-08-23 08:30;-826,7834332
SS MONNICKENDAM 10-1i;2032;2023-08-23 08:45;-1141,879367
SS MONNICKENDAM 10-1i;2032;2023-08-23 09:00;-1510,019074
SS MONNICKENDAM 10-1i;2032;2023-08-23 09:15;-1986,978787
SS MONNICKENDAM 10-1i;2032;2023-08-23 09:30;-2366,331297
SS MONNICKENDAM 10-1i;2032;2023-08-23 09:45;-2671,327906
SS MONNICKENDAM 10-1i;2032;2023-08-23 10:00;-3118,920921
SS MONNICKENDAM 10-1i;2032;2023-08-23 10:15;-3559,470208
SS MONNICKENDAM 10-1i;2032;2023-08-23 10:30;-3226,635207
SS MONNICKENDAM 10-1i;2032;2023-08-23 10:45;-3574,995915
SS MONNICKENDAM 10-1i;2032;2023-08-23 11:00;-3090,926119
SS MONNICKENDAM 10-1i;2032;2023-08-23 11:15;-2980,887873
SS MONNICKENDAM 10-1i;2032;2023-08-23 11:30;-3526,188721
SS MONNICKENDAM 10-1i;2032;2023-08-23 11:45;-3057,811576
SS MONNICKENDAM 10-1i;2032;2023-08-23 12:00;-3078,280645
SS MONNICKENDAM 10-1i;2032;2023-08-23 12:15;-3236,710623
SS MONNICKENDAM 10-1i;2032;2023-08-23 12:30;-2900,677791
SS MONNICKENDAM 10-1i;2032;2023-08-23 12:45;-3528,817779
SS MONNICKENDAM 10-1i;2032;2023-08-23 13:00;-3489,965372
SS MONNICKENDAM 10-1i;2032;2023-08-23 13:15;-3266,264222
SS MONNICKENDAM 10-1i;2032;2023-08-23 13:30;-3213,88374
SS MONNICKENDAM 10-1i;2032;2023-08-23 13:45;-2680,339891
SS MONNICKENDAM 10-1i;2032;2023-08-23 14:00;-2132,72422
SS MONNICKENDAM 10-1i;2032;2023-08-23 14:15;-1772,366513
SS MONNICKENDAM 10-1i;2032;2023-08-23 14:30;-1214,237083
SS MONNICKENDAM 10-1i;2032;2023-08-23 14:45;-948,8177113
SS MONNICKENDAM 10-1i;2032;2023-08-23 15:00;-455,1285354
SS MONNICKENDAM 10-1i;2032;2023-08-23 15:15;2325,912505
SS MONNICKENDAM 10-1i;2032;2023-08-23 15:30;2968,07804
SS MONNICKENDAM 10-1i;2032;2023-08-23 15:45;3834,115571
SS MONNICKENDAM 10-1i;2032;2023-08-23 16:00;4527,125202
SS MONNICKENDAM 10-1i;2032;2023-08-23 16:15;5283,549199
SS MONNICKENDAM 10-1i;2032;2023-08-23 16:30;6188,100185
SS MONNICKENDAM 10-1i;2032;2023-08-23 16:45;7025,707693
SS MONNICKENDAM 10-1i;2032;2023-08-23 17:00;7640,519886
SS MONNICKENDAM 10-1i;2032;2023-08-23 17:15;7954,022776
SS MONNICKENDAM 10-1i;2032;2023-08-23 17:30;8416,263595
SS MONNICKENDAM 10-1i;2032;2023-08-23 17:45;8775,886611
SS MONNICKENDAM 10-1i;2032;2023-08-23 18:00;9329,50123
SS MONNICKENDAM 10-1i;2032;2023-08-23 18:15;9718,10388
SS MONNICKENDAM 10-1i;2032;2023-08-23 18:30;9678,328662
SS MONNICKENDAM 10-1i;2032;2023-08-23 18:45;9612,005845
SS MONNICKENDAM 10-1i;2032;2023-08-23 19:00;9634,147188
SS MONNICKENDAM 10-1i;2032;2023-08-23 19:15;9706,671362
SS MONNICKENDAM 10-1i;2032;2023-08-23 19:30;9709,269282
SS MONNICKENDAM 10-1i;2032;2023-08-23 19:45;9625,831051
SS MONNICKENDAM 10-1i;2032;2023-08-23 20:00;9512,723279
SS MONNICKENDAM 10-1i;2032;2023-08-23 20:15;9304,752309
SS MONNICKENDAM 10-1i;2032;2023-08-23 20:30;9083,854099
SS MONNICKENDAM 10-1i;2032;2023-08-23 20:45;8970,060512
SS MONNICKENDAM 10-1i;2032;2023-08-23 21:00;8786,191087
SS MONNICKENDAM 10-1i;2032;2023-08-23 21:15;8643,766814
SS MONNICKENDAM 10-1i;2032;2023-08-23 21:30;8497,963552
SS MONNICKENDAM 10-1i;2032;2023-08-23 21:45;8209,804079
SS MONNICKENDAM 10-1i;2032;2023-08-23 22:00;7982,505258
SS MONNICKENDAM 10-1i;2032;2023-08-23 22:15;7635,840956
SS MONNICKENDAM 10-1i;2032;2023-08-23 22:30;7372,809944
SS MONNICKENDAM 10-1i;2032;2023-08-23 22:45;7123,435389
SS MONNICKENDAM 10-1i;2032;2023-08-23 23:00;6819,060181
SS MONNICKENDAM 10-1i;2032;2023-08-23 23:15;6469,894214
SS MONNICKENDAM 10-1i;2032;2023-08-23 23:30;6309,634688
SS MONNICKENDAM 10-1i;2032;2023-08-23 23:45;6110,931265
SS MONNICKENDAM 10-1i;2032;2023-08-24 00:00;6062,886302
SS MONNICKENDAM 10-1i;2032;2023-08-24 00:15;5924,385984
SS MONNICKENDAM 10-1i;2032;2023-08-24 00:30;5938,791845
SS MONNICKENDAM 10-1i;2032;2023-08-24 00:45;5801,212222
SS MONNICKENDAM 10-1i;2032;2023-08-24 01:00;5920,362934
SS MONNICKENDAM 10-1i;2032;2023-08-24 01:15;5852,489357
SS MONNICKENDAM 10-1i;2032;2023-08-24 01:30;5719,700717
SS MONNICKENDAM 10-1i;2032;2023-08-24 01:45;5694,890728
SS MONNICKENDAM 10-1i;2032;2023-08-24 02:00;5662,475212
SS MONNICKENDAM 10-1i;2032;2023-08-24 02:15;5661,318421
SS MONNICKENDAM 10-1i;2032;2023-08-24 02:30;5718,491477
SS MONNICKENDAM 10-1i;2032;2023-08-24 02:45;5798,803981
SS MONNICKENDAM 10-1i;2032;2023-08-24 03:00;5851,959099
SS MONNICKENDAM 10-1i;2032;2023-08-24 03:15;5911,399949
SS MONNICKENDAM 10-1i;2032;2023-08-24 03:30;6098,425285
SS MONNICKENDAM 10-1i;2032;2023-08-24 03:45;6275,827781
SS MONNICKENDAM 10-1i;2032;2023-08-24 04:00;6592,768169
SS MONNICKENDAM 10-1i;2032;2023-08-24 04:15;6751,973139
SS MONNICKENDAM 10-1i;2032;2023-08-24 04:30;6915,239827
SS MONNICKENDAM 10-1i;2032;2023-08-24 04:45;6491,750794
SS MONNICKENDAM 10-1i;2032;2023-08-24 05:00;6961,195304
SS MONNICKENDAM 10-1i;2032;2023-08-24 05:15;6850,993005
SS MONNICKENDAM 10-1i;2032;2023-08-24 05:30;6797,814969
SS MONNICKENDAM 10-1i;2032;2023-08-24 05:45;6505,354513
SS MONNICKENDAM 10-1i;2032;2023-08-24 06:00;6375,572713
SS MONNICKENDAM 10-1i;2032;2023-08-24 06:15;5911,145916
SS MONNICKENDAM 10-1i;2032;2023-08-24 06:30;5914,452185
SS MONNICKENDAM 10-1i;2032;2023-08-24 06:45;5193,135747
SS MONNICKENDAM 10-1i;2032;2023-08-24 07:00;5623,968794
SS MONNICKENDAM 10-1i;2032;2023-08-24 07:15;4439,610825
SS MONNICKENDAM 10-1i;2032;2023-08-24 07:30;3667,148962
SS MONNICKENDAM 10-1i;2032;2023-08-24 07:45;3673,708909
SS MONNICKENDAM 10-1i;2032;2023-08-24 08:00;3435,275393
SS MONNICKENDAM 10-1i;2032;2023-08-24 08:15;3940,053972
SS MONNICKENDAM 10-1i;2032;2023-08-24 08:30;4701,055064
SS MONNICKENDAM 10-1i;2032;2023-08-24 08:45;5668,140897
SS MONNICKENDAM 10-1i;2032;2023-08-24 09:00;6265,626092
SS MONNICKENDAM 10-1i;2032;2023-08-24 09:15;6415,433974
SS MONNICKENDAM 10-1i;2032;2023-08-24 09:30;6978,849117
SS MONNICKENDAM 10-1i;2032;2023-08-24 09:45;7512,802076
SS MONNICKENDAM 10-1i;2032;2023-08-24 10:00;8166,736859
SS MONNICKENDAM 10-1i;2032;2023-08-24 10:15;8455,079985
SS MONNICKENDAM 10-1i;2032;2023-08-24 10:30;8374,35254
SS MONNICKENDAM 10-1i;2032;2023-08-24 10:45;8022,860079
SS MONNICKENDAM 10-1i;2032;2023-08-24 11:00;7867,294761
SS MONNICKENDAM 10-1i;2032;2023-08-24 11:15;6668,259602
SS MONNICKENDAM 10-1i;2032;2023-08-24 11:30;6395,289567
SS MONNICKENDAM 10-1i;2032;2023-08-24 11:45;6785,315455
SS MONNICKENDAM 10-1i;2032;2023-08-24 12:00;5498,712682
SS MONNICKENDAM 10-1i;2032;2023-08-24 12:15;5029,187734
SS MONNICKENDAM 10-1i;2032;2023-08-24 12:30;5233,217579
SS MONNICKENDAM 10-1i;2032;2023-08-24 12:45;5377,674465
SS MONNICKENDAM 10-1i;2032;2023-08-24 13:00;6097,027559
SS MONNICKENDAM 10-1i;2032;2023-08-24 13:15;6002,362158
SS MONNICKENDAM 10-1i;2032;2023-08-24 13:30;6995,846326
SS MONNICKENDAM 10-1i;2032;2023-08-24 13:45;6394,804582
SS MONNICKENDAM 10-1i;2032;2023-08-24 14:00;7097,635339
SS MONNICKENDAM 10-1i;2032;2023-08-24 14:15;7492,025619
SS MONNICKENDAM 10-1i;2032;2023-08-24 14:30;8050,802008
SS MONNICKENDAM 10-1i;2032;2023-08-24 14:45;8292,874062
SS MONNICKENDAM 10-1i;2032;2023-08-24 15:00;8382,532827
SS MONNICKENDAM 10-1i;2032;2023-08-24 15:15;8589,675732
SS MONNICKENDAM 10-1i;2032;2023-08-24 15:30;9214,146384
SS MONNICKENDAM 10-1i;2032;2023-08-24 15:45;9333,48121
SS MONNICKENDAM 10-1i;2032;2023-08-24 16:00;9217,656694
SS MONNICKENDAM 10-1i;2032;2023-08-24 16:15;9426,097011
SS MONNICKENDAM 10-1i;2032;2023-08-24 16:30;9449,98106
SS MONNICKENDAM 10-1i;2032;2023-08-24 16:45;9414,942063
SS MONNICKENDAM 10-1i;2032;2023-08-24 17:00;9571,060273
SS MONNICKENDAM 10-1i;2032;2023-08-24 17:15;9942,334371
SS MONNICKENDAM 10-1i;2032;2023-08-24 17:30;10106,31082
SS MONNICKENDAM 10-1i;2032;2023-08-24 17:45;10031,90754
SS MONNICKENDAM 10-1i;2032;2023-08-24 18:00;10182,00177
SS MONNICKENDAM 10-1i;2032;2023-08-24 18:15;9957,567996
SS MONNICKENDAM 10-1i;2032;2023-08-24 18:30;9838,483967
SS MONNICKENDAM 10-1i;2032;2023-08-24 18:45;9671,50557
SS MONNICKENDAM 10-1i;2032;2023-08-24 19:00;9497,027075
SS MONNICKENDAM 10-1i;2032;2023-08-24 19:15;8938,561136
SS MONNICKENDAM 10-1i;2032;2023-08-24 19:30;8910,113581
SS MONNICKENDAM 10-1i;2032;2023-08-24 19:45;9237,153304
SS MONNICKENDAM 10-1i;2032;2023-08-24 20:00;9097,099752
SS MONNICKENDAM 10-1i;2032;2023-08-24 20:15;8844,24951
SS MONNICKENDAM 10-1i;2032;2023-08-24 20:30;8359,403013
SS MONNICKENDAM 10-1i;2032;2023-08-24 20:45;8462,74248
SS MONNICKENDAM 10-1i;2032;2023-08-24 21:00;8212,496443
SS MONNICKENDAM 10-1i;2032;2023-08-24 21:15;7774,491902
SS MONNICKENDAM 10-1i;2032;2023-08-24 21:30;7780,116183
SS MONNICKENDAM 10-1i;2032;2023-08-24 21:45;7558,23249
SS MONNICKENDAM 10-1i;2032;2023-08-24 22:00;7356,83181
SS MONNICKENDAM 10-1i;2032;2023-08-24 22:15;7087,049798
SS MONNICKENDAM 10-1i;2032;2023-08-24 22:30;6910,242531
SS MONNICKENDAM 10-1i;2032;2023-08-24 22:45;6771,12801
SS MONNICKENDAM 10-1i;2032;2023-08-24 23:00;6640,619517
SS MONNICKENDAM 10-1i;2032;2023-08-24 23:15;6353,560477
SS MONNICKENDAM 10-1i;2032;2023-08-24 23:30;6095,451161
SS MONNICKENDAM 10-1i;2032;2023-08-24 23:45;6030,836519
SS MONNICKENDAM 10-1i;2032;2023-08-25 00:00;5942,772229
SS MONNICKENDAM 10-1i;2032;2023-08-25 00:15;5842,117888
SS MONNICKENDAM 10-1i;2032;2023-08-25 00:30;5854,054012
SS MONNICKENDAM 10-1i;2032;2023-08-25 00:45;5862,308286
SS MONNICKENDAM 10-1i;2032;2023-08-25 01:00;5874,684264
SS MONNICKENDAM 10-1i;2032;2023-08-25 01:15;5844,356332
SS MONNICKENDAM 10-1i;2032;2023-08-25 01:30;5869,086822
SS MONNICKENDAM 10-1i;2032;2023-08-25 01:45;5809,137789
SS MONNICKENDAM 10-1i;2032;2023-08-25 02:00;5815,785383
SS MONNICKENDAM 10-1i;2032;2023-08-25 02:15;5846,414181
SS MONNICKENDAM 10-1i;2032;2023-08-25 02:30;5794,628209
SS MONNICKENDAM 10-1i;2032;2023-08-25 02:45;5778,102854
SS MONNICKENDAM 10-1i;2032;2023-08-25 03:00;5760,886011
SS MONNICKENDAM 10-1i;2032;2023-08-25 03:15;5731,482158
SS MONNICKENDAM 10-1i;2032;2023-08-25 03:30;5755,940485
SS MONNICKENDAM 10-1i;2032;2023-08-25 03:45;5874,744252
SS MONNICKENDAM 10-1i;2032;2023-08-25 04:00;6204,093255
SS MONNICKENDAM 10-1i;2032;2023-08-25 04:15;6476,668121
SS MONNICKENDAM 10-1i;2032;2023-08-25 04:30;6748,324685
SS MONNICKENDAM 10-1i;2032;2023-08-25 04:45;6962,953183
SS MONNICKENDAM 10-1i;2032;2023-08-25 05:00;7376,719706
SS MONNICKENDAM 10-1i;2032;2023-08-25 05:15;7693,527784
SS MONNICKENDAM 10-1i;2032;2023-08-25 05:30;8016,032703
SS MONNICKENDAM 10-1i;2032;2023-08-25 05:45;8237,597155
SS MONNICKENDAM 10-1i;2032;2023-08-25 06:00;8393,925635
SS MONNICKENDAM 10-1i;2032;2023-08-25 06:15;8443,107351
SS MONNICKENDAM 10-1i;2032;2023-08-25 06:30;8467,397503
SS MONNICKENDAM 10-1i;2032;2023-08-25 06:45;8241,405285
SS MONNICKENDAM 10-1i;2032;2023-08-25 07:00;8205,041305
SS MONNICKENDAM 10-1i;2032;2023-08-25 07:15;8076,989721
SS MONNICKENDAM 10-1i;2032;2023-08-25 07:30;8199,683182
SS MONNICKENDAM 10-1i;2032;2023-08-25 07:45;7935,705218
SS MONNICKENDAM 10-1i;2032;2023-08-25 08:00;8176,237082
SS MONNICKENDAM 10-1i;2032;2023-08-25 08:15;7517,480416
SS MONNICKENDAM 10-1i;2032;2023-08-25 08:30;7246,476699
SS MONNICKENDAM 10-1i;2032;2023-08-25 08:45;6913,092038
SS MONNICKENDAM 10-1i;2032;2023-08-25 09:00;6380,683045
SS MONNICKENDAM 10-1i;2032;2023-08-25 09:15;6206,68574
SS MONNICKENDAM 10-1i;2032;2023-08-25 09:30;6270,486182
SS MONNICKENDAM 10-1i;2032;2023-08-25 09:45;5591,534706
SS MONNICKENDAM 10-1i;2032;2023-08-25 10:00;5246,450925
SS MONNICKENDAM 10-1i;2032;2023-08-25 10:15;4523,787354
SS MONNICKENDAM 10-1i;2032;2023-08-25 10:30;4135,063876
SS MONNICKENDAM 10-1i;2032;2023-08-25 10:45;3859,344058
SS MONNICKENDAM 10-1i;2032;2023-08-25 11:00;3769,851391
SS MONNICKENDAM 10-1i;2032;2023-08-25 11:15;4208,521706
SS MONNICKENDAM 10-1i;2032;2023-08-25 11:30;4084,925033
SS MONNICKENDAM 10-1i;2032;2023-08-25 11:45;4983,460194
SS MONNICKENDAM 10-1i;2032;2023-08-25 12:00;4632,43213
SS MONNICKENDAM 10-1i;2032;2023-08-25 12:15;3993,510113
SS MONNICKENDAM 10-1i;2032;2023-08-25 12:30;3683,447654
SS MONNICKENDAM 10-1i;2032;2023-08-25 12:45;3623,453095
SS MONNICKENDAM 10-1i;2032;2023-08-25 13:00;2981,658426
SS MONNICKENDAM 10-1i;2032;2023-08-25 13:15;3084,965288
SS MONNICKENDAM 10-1i;2032;2023-08-25 13:30;3917,753937
SS MONNICKENDAM 10-1i;2032;2023-08-25 13:45;3808,595486
SS MONNICKENDAM 10-1i;2032;2023-08-25 14:00;4305,032598
SS MONNICKENDAM 10-1i;2032;2023-08-25 14:15;4087,229071
SS MONNICKENDAM 10-1i;2032;2023-08-25 14:30;4845,792678
SS MONNICKENDAM 10-1i;2032;2023-08-25 14:45;5218,241909
SS MONNICKENDAM 10-1i;2032;2023-08-25 15:00;5482,003875
SS MONNICKENDAM 10-1i;2032;2023-08-25 15:15;6037,633304
SS MONNICKENDAM 10-1i;2032;2023-08-25 15:30;7510,940384
SS MONNICKENDAM 10-1i;2032;2023-08-25 15:45;7655,923046
SS MONNICKENDAM 10-1i;2032;2023-08-25 16:00;7889,81697
SS MONNICKENDAM 10-1i;2032;2023-08-25 16:15;8305,287157
SS MONNICKENDAM 10-1i;2032;2023-08-25 16:30;8375,573547
SS MONNICKENDAM 10-1i;2032;2023-08-25 16:45;8647,143523
SS MONNICKENDAM 10-1i;2032;2023-08-25 17:00;9302,746959
SS MONNICKENDAM 10-1i;2032;2023-08-25 17:15;9574,681914
SS MONNICKENDAM 10-1i;2032;2023-08-25 17:30;9583,630048
SS MONNICKENDAM 10-1i;2032;2023-08-25 17:45;9690,325333
SS MONNICKENDAM 10-1i;2032;2023-08-25 18:00;9750,867696
SS MONNICKENDAM 10-1i;2032;2023-08-25 18:15;9884,35372
SS MONNICKENDAM 10-1i;2032;2023-08-25 18:30;9854,337165
SS MONNICKENDAM 10-1i;2032;2023-08-25 18:45;9718,535629
SS MONNICKENDAM 10-1i;2032;2023-08-25 19:00;9611,524502
SS MONNICKENDAM 10-1i;2032;2023-08-25 19:15;9493,169805
SS MONNICKENDAM 10-1i;2032;2023-08-25 19:30;9290,787089
SS MONNICKENDAM 10-1i;2032;2023-08-25 19:45;9006,102042
SS MONNICKENDAM 10-1i;2032;2023-08-25 20:00;8682,359188
SS MONNICKENDAM 10-1i;2032;2023-08-25 20:15;8376,955287
SS MONNICKENDAM 10-1i;2032;2023-08-25 20:30;8107,680878
SS MONNICKENDAM 10-1i;2032;2023-08-25 20:45;8002,606986
SS MONNICKENDAM 10-1i;2032;2023-08-25 21:00;7942,982035
SS MONNICKENDAM 10-1i;2032;2023-08-25 21:15;7853,142785
SS MONNICKENDAM 10-1i;2032;2023-08-25 21:30;7844,213466
SS MONNICKENDAM 10-1i;2032;2023-08-25 21:45;7760,656953
SS MONNICKENDAM 10-1i;2032;2023-08-25 22:00;7478,73748
SS MONNICKENDAM 10-1i;2032;2023-08-25 22:15;7319,15031
SS MONNICKENDAM 10-1i;2032;2023-08-25 22:30;7198,433385
SS MONNICKENDAM 10-1i;2032;2023-08-25 22:45;7093,31632
SS MONNICKENDAM 10-1i;2032;2023-08-25 23:00;6929,041847
SS MONNICKENDAM 10-1i;2032;2023-08-25 23:15;6779,493605
